id,name,score,prefecture_id
1,相生高等学校,58.0,28
2,相生産業高等学校,43.0,28
3,愛川高等学校,38.0,28
4,愛光高等学校,75.0,28
5,愛国学園大学附属四街道高等学校,39.0,28
6,愛国学園大学附属龍ヶ崎高等学校,39.0,28
7,愛国高等学校,51.0,28
8,愛知教育大学附属高等学校,54.0,28
9,愛知啓成高等学校,59.0,28
10,愛知工業大学名電高等学校,65.0,28
11,愛知高等学校,65.0,28
12,愛知産業大学工業高等学校,41.0,28
13,愛知産業大学三河高等学校,42.0,28
14,愛知淑徳高等学校,52.0,28
15,愛知商業高等学校,50.0,28
16,愛知総合工科高等学校,47.0,28
17,愛知みずほ大学瑞穂高等学校,46.0,28
18,会津学鳳高等学校,52.0,7
19,会津工業高等学校,47.0,7
20,会津高等学校,66.0,7
21,会津農林高等学校,39.0,7
22,会津北嶺高等学校,41.0,7
23,会津若松ザベリオ学園高等学校,52.0,7
24,愛徳学園高等学校,58.0,7
25,愛農学園農業高等学校,37.0,7
26,藍野高等学校,47.0,7
27,相原高等学校,45.0,7
28,葵高等学校,59.0,7
29,青井高等学校,40.0,7
30,青森明の星高等学校,49.0,7
31,青森北高等学校,55.0,7
32,青森北高等学校今別校舎,43.0,7
33,青森工業高等学校,54.0,7
34,青森高等学校,71.0,7
35,青森商業高等学校,47.0,7
36,青森西高等学校,53.0,2
37,青森東高等学校,63.0,2
38,青森南高等学校,62.0,2
39,青森山田高等学校,56.0,2
40,青谷高等学校,39.0,2
41,青山学院高等部,72.0,2
42,青山学院横浜英和高等学校,56.0,2
43,青山高等学校,71.0,2
44,青山高等学校,46.0,2
45,明石北高等学校,69.0,2
46,明石工業高等専門学校,69.0,2
47,明石高等学校,53.0,2
48,明石清水高等学校,45.0,2
49,明石市立明石商業高等学校,46.0,2
50,明石城西高等学校,60.0,2
51,明科高等学校,38.0,2
52,明石西高等学校,60.0,2
53,明石南高等学校,48.0,2
54,【閉校】赤羽商業高等学校,38.0,13
55,赤穂高等学校,50.0,13
56,阿寒高等学校,42.0,13
57,阿賀野高等学校,37.0,13
58,阿賀黎明高等学校,37.0,13
59,秋草学園高等学校,56.0,13
60,安芸高等学校,46.0,13
61,安芸高等学校,42.0,13
62,安芸桜ケ丘高等学校,38.0,13
63,秋田北高等学校,62.0,13
64,秋田工業高等学校,54.0,13
65,秋田工業高等専門学校,60.0,13
66,秋田高等学校,71.0,13
67,秋田修英高等学校,41.0,13
68,秋田市立秋田商業高等学校,53.0,13
69,秋田中央高等学校,62.0,5
70,秋田西高等学校,53.0,5
71,秋田北鷹高等学校,49.0,5
72,秋田南高等学校,67.0,5
73,秋田令和高等学校,40.0,5
74,安芸府中高等学校,50.0,5
75,安芸南高等学校,52.0,5
76,秋留台高等学校,40.0,5
77,芥川高等学校,50.0,5
78,阿久比高等学校,54.0,5
79,明野高等学校,37.0,5
80,明野高等学校,46.0,5
81,あけぼの学園高等学校,39.0,5
82,上尾高等学校,59.0,5
83,上尾鷹の台高等学校,46.0,5
84,上尾橘高等学校,39.0,5
85,上尾南高等学校,44.0,5
86,赤穂高等学校,48.0,5
87,麻生総合高等学校,41.0,14
88,あさか開成高等学校,50.0,14
89,安積高等学校,70.0,14
90,朝霞高等学校,55.0,14
91,安積高等学校御舘校,37.0,14
92,朝霞西高等学校,52.0,14
93,安積黎明高等学校,67.0,14
94,朝倉高等学校,59.0,14
95,朝倉光陽高等学校,41.0,14
96,朝倉東高等学校,51.0,14
97,朝明高等学校,38.0,14
98,厚狭高等学校,48.0,14
99,浅野高等学校,64.0,14
100,旭川永嶺高等学校,55.0,14
101,旭川北高等学校,63.0,14
102,旭川工業高等学校,49.0,14
103,旭川工業高等専門学校,61.0,14
104,旭川商業高等学校,51.0,14
105,旭川大学高等学校,58.0,1
106,旭川藤星高等学校,55.0,1
107,旭川西高等学校,60.0,1
108,旭川農業高等学校,45.0,1
109,旭川東高等学校,67.0,1
110,旭川南高等学校,53.0,1
111,旭川明成高等学校,47.0,1
112,旭川龍谷高等学校,61.0,1
113,旭丘高等学校,72.0,1
114,旭丘高等学校,39.0,1
115,旭高等学校,47.0,1
116,旭高等学校,58.0,1
117,朝日塾中等教育学校 後期課程,38.0,1
118,旭農業高等学校,39.0,1
119,旭野高等学校,64.0,1
120,麻溝台高等学校,58.0,1
121,アサンプション国際高等学校,56.0,1
122,麻布高等学校,68.0,1
123,足利工業高等学校,42.0,9
124,足利高等学校,57.0,9
125,足利女子高等学校,57.0,9
126,足利清風高等学校,45.0,9
127,足利短期大学附属高等学校,54.0,9
128,足利大学附属高等学校,55.0,9
129,足利南高等学校,42.0,9
130,足柄高等学校,48.0,9
131,芦北高等学校,37.0,9
132,芦品まなび学園高等学校,37.0,9
133,芦別高等学校,45.0,9
134,芦間高等学校,52.0,9
135,芦屋学園高等学校,50.0,9
136,芦屋高等学校,57.0,9
137,足寄高等学校,42.0,9
138,鰺ヶ沢高等学校,43.0,9
139,安心院高等学校,45.0,9
140,飛鳥高等学校,50.0,9
141,足羽高等学校,46.0,18
142,梓川高等学校,39.0,18
143,麻生高等学校,46.0,18
144,阿蘇中央高等学校 阿蘇校舎,46.0,18
145,阿蘇中央高等学校 阿蘇清峰校舎,37.0,18
146,熱海高等学校,39.0,18
147,足立学園高等学校,65.0,18
148,足立工業高等学校,38.0,18
149,足立高等学校,49.0,18
150,安達高等学校,50.0,18
151,足立新田高等学校,45.0,18
152,足立西高等学校,45.0,18
153,足立東高等学校,39.0,18
154,安達東高等学校,38.0,18
155,阿智高等学校,39.0,18
156,厚岸翔洋高等学校,41.0,18
157,厚木北高等学校,44.0,18
158,厚木高等学校,70.0,18
159,厚木商業高等学校,42.0,18
160,厚木西高等学校,49.0,14
161,厚木東高等学校,54.0,14
162,熱田高等学校,55.0,14
163,厚真高等学校,40.0,14
164,渥美農業高等学校,39.0,14
165,左沢高等学校,42.0,14
166,跡見学園高等学校,48.0,14
167,安曇川高等学校,54.0,14
168,穴吹高等学校,40.0,14
169,穴水高等学校,38.0,14
170,アナン学園高等学校,45.0,14
171,阿南工業高等専門学校,62.0,14
172,阿南高等学校,37.0,14
173,阿南光高等学校,40.0,14
174,姉崎高等学校,43.0,14
175,網走桂陽高等学校,43.0,14
176,網走南ヶ丘高等学校,54.0,14
177,我孫子高等学校,55.0,14
178,我孫子二階堂高等学校,44.0,14
179,虻田高等学校,39.0,1
180,阿武野高等学校,43.0,1
181,安部学院高等学校,39.0,1
182,阿倍野高等学校,55.0,1
183,あべの翔学高等学校,46.0,1
184,網干高等学校,51.0,1
185,尼崎稲園高等学校,64.0,1
186,尼崎小田高等学校,58.0,1
187,尼崎北高等学校,54.0,1
188,尼崎工業高等学校,43.0,1
189,尼崎高等学校,45.0,1
190,尼崎市立尼崎高等学校,53.0,1
191,尼崎市立尼崎双星高等学校,46.0,1
192,尼崎西高等学校,42.0,1
193,天草高等学校,52.0,43
194,天草高等学校倉岳校,37.0,43
195,天草拓心高等学校本渡校舎,45.0,43
196,天草拓心高等学校マリン校舎,37.0,43
197,天羽高等学校,39.0,43
198,奄美高等学校,38.0,43
199,綾瀬高等学校,45.0,43
200,綾瀬西高等学校,41.0,43
201,綾羽高等学校,42.0,43
202,綾部高等学校,47.0,43
203,綾部高等学校東分校,39.0,43
204,荒井学園新川高等学校,46.0,43
205,新井高等学校,51.0,43
206,新居高等学校,40.0,43
207,荒川工業高等学校,38.0,43
208,荒川高等学校,40.0,43
209,荒砥高等学校,41.0,43
210,有明工業高等専門学校,63.0,40
211,有明高等学校,48.0,40
212,ありあけ新世高等学校,49.0,40
213,有田工業高等学校,46.0,40
214,有田中央高等学校,41.0,40
215,有田中央高等学校清水分校,37.0,40
216,有馬高等学校,52.0,40
217,有馬高等学校,51.0,40
218,アレセイア湘南高等学校,54.0,40
219,安房高等学校,59.0,40
220,阿波高等学校,54.0,40
221,淡路高等学校,40.0,40
222,淡路三原高等学校,60.0,40
223,安房拓心高等学校,42.0,40
224,阿波西高等学校,42.0,40
225,安城学園岡崎城西高等学校,63.0,40
226,安城学園高等学校,46.0,40
227,安城農林高等学校,41.0,23
228,安城東高等学校,59.0,23
229,安城南高等学校,46.0,23
230,安中総合学園高等学校,40.0,23
231,遺愛女子高等学校,61.0,23
232,飯田OIDE長姫高等学校,48.0,23
233,飯田高等学校,52.0,23
234,飯田高等学校,65.0,23
235,飯田女子高等学校,46.0,23
236,飯田風越高等学校,55.0,23
237,飯塚高等学校,40.0,23
238,飯南高等学校,39.0,23
239,飯南高等学校,39.0,23
240,飯野高等学校,44.0,23
241,飯野高等学校,46.0,23
242,飯山高等学校,61.0,23
243,家島高等学校,38.0,23
244,伊香高等学校,39.0,23
245,伊川谷高等学校,44.0,28
246,伊賀白鳳高等学校,40.0,28
247,壱岐高等学校,42.0,28
248,壱岐商業高等学校,39.0,28
249,育英高等学校,55.0,28
250,育英西高等学校,64.0,28
251,生田高等学校,58.0,28
252,生田東高等学校,45.0,28
253,育徳館高等学校,55.0,28
254,生野高等学校,45.0,28
255,生野高等学校,70.0,28
256,郁文館グローバル高等学校,56.0,28
257,郁文館高等学校,62.0,28
258,伊具高等学校,39.0,28
259,井草高等学校,60.0,28
260,池新田高等学校,40.0,28
261,池田工業高等学校,37.0,28
262,池田高等学校,68.0,46
263,池田高等学校,41.0,46
264,池田高等学校,63.0,46
265,池田高等学校,62.0,46
266,池田高等学校辻校,43.0,46
267,池田高等学校三好校,37.0,46
268,生駒高等学校,57.0,46
269,伊佐農林高等学校,38.0,46
270,諫早高等学校,63.0,46
271,諫早商業高等学校,51.0,46
272,諫早農業高等学校,42.0,46
273,諫早東高等学校,44.0,46
274,石岡商業高等学校,42.0,46
275,石岡第一高等学校,51.0,46
276,石岡第二高等学校,41.0,46
277,石狩翔陽高等学校,46.0,46
278,石狩南高等学校,54.0,46
279,石川県立工業高等学校,52.0,46
280,石川工業高等専門学校,66.0,46
281,石川高等学校,39.0,7
282,石下紫峰高等学校,40.0,7
283,伊志田高等学校,55.0,7
284,石田高等学校,40.0,7
285,石巻高等学校,60.0,7
286,石巻好文館高等学校,55.0,7
287,石巻商業高等学校,44.0,7
288,石巻西高等学校,50.0,7
289,石橋高等学校,66.0,7
290,石部高等学校,39.0,7
291,石薬師高等学校,37.0,7
292,石山高等学校,68.0,7
293,惟信高等学校,44.0,7
294,伊集院高等学校,54.0,7
295,石動高等学校,51.0,7
296,出石高等学校,42.0,7
297,伊豆総合高等学校,43.0,7
298,伊豆総合高等学校土肥分校,38.0,7
299,泉大津高等学校,44.0,27
300,出水工業高等学校,38.0,27
301,泉高等学校,62.0,27
302,泉高等学校,40.0,27
303,いずみ高等学校,43.0,27
304,和泉高等学校,66.0,27
305,出水高等学校,54.0,27
306,泉松陵高等学校,50.0,27
307,出水市立出水商業高等学校,47.0,27
308,和泉総合高等学校,38.0,27
309,泉館山高等学校,64.0,27
310,出水中央高等学校,63.0,27
311,泉鳥取高等学校,38.0,27
312,出雲工業高等学校,42.0,27
313,出雲高等学校,66.0,27
314,出雲崎高等学校,40.0,27
315,出雲商業高等学校,45.0,27
316,出雲農林高等学校,40.0,27
317,水谷学園出雲北陵高等学校,51.0,27
318,伊勢工業高等学校,44.0,24
319,伊勢高等学校,66.0,24
320,伊勢崎工業高等学校,44.0,24
321,伊勢崎高等学校,55.0,24
322,伊勢崎興陽高等学校,42.0,24
323,伊勢崎商業高等学校,47.0,24
324,伊勢崎清明高等学校,51.0,24
325,伊勢原高等学校,46.0,24
326,磯子工業高等学校,42.0,24
327,磯原郷英高等学校,41.0,24
328,磯辺高等学校,56.0,24
329,板倉高等学校,37.0,24
330,潮来高等学校,39.0,24
331,板野高等学校,41.0,24
332,板橋高等学校,46.0,24
333,板橋有徳高等学校,48.0,24
334,伊丹高等学校,56.0,28
335,伊丹市立伊丹高等学校,54.0,28
336,伊丹西高等学校,47.0,28
337,板柳高等学校,40.0,28
338,市岡高等学校,60.0,28
339,市川工業高等学校,44.0,28
340,市川高等学校,75.0,28
341,市川高等学校,54.0,28
342,市川高等学校,58.0,28
343,市川昴高等学校,49.0,28
344,市川東高等学校,56.0,28
345,市川南高等学校,45.0,28
346,市ヶ尾高等学校,63.0,28
347,市来農芸高等学校,36.0,28
348,一関学院高等学校,51.0,28
349,一関工業高等学校,42.0,28
350,一関工業高等専門学校,60.0,28
351,一関第一高等学校,57.0,3
352,一関第二高等学校,46.0,3
353,一戸高等学校,41.0,3
354,一宮北高等学校,48.0,3
355,一宮工業高等学校,45.0,3
356,一宮高等学校,71.0,3
357,一宮興道高等学校,61.0,3
358,一宮商業高等学校,45.0,3
359,一宮商業高等学校,47.0,3
360,一宮西高等学校,67.0,3
361,一宮南高等学校,58.0,3
362,一迫商業高等学校,38.0,3
363,市原高等学校,40.0,3
364,市原中央高等学校,64.0,3
365,市原緑高等学校,42.0,3
366,市原八幡高等学校,49.0,3
367,一色高等学校,41.0,3
368,都立五日市高等学校,41.0,3
369,糸魚川高等学校,49.0,15
370,糸魚川白嶺高等学校,42.0,15
371,伊東高等学校,50.0,15
372,伊東高等学校城ヶ崎分校,40.0,15
373,伊東商業高等学校,42.0,15
374,糸島高等学校,47.0,15
375,糸島農業高等学校,40.0,15
376,糸満高等学校,46.0,15
377,伊奈学園総合高等学校,61.0,15
378,猪名川高等学校,43.0,15
379,伊那北高等学校,67.0,15
380,伊奈高等学校,49.0,15
381,稲沢高等学校,41.0,15
382,稲沢東高等学校,42.0,15
383,稲築志耕館高等学校,46.0,15
384,稲取高等学校,42.0,15
385,伊那西高等学校,42.0,15
386,伊那弥生ヶ丘高等学校,55.0,20
387,猪苗代高等学校,39.0,20
388,犬山高等学校,45.0,20
389,犬山南高等学校,42.0,20
390,稲生高等学校,41.0,20
391,伊野商業高等学校,39.0,20
392,井原高等学校 北校地,50.0,20
393,井原高等学校 南校地,43.0,20
394,茨城キリスト教学園高等学校,61.0,20
395,茨木工科高等学校,41.0,20
396,茨城工業高等専門学校,64.0,20
397,茨城高等学校,70.0,20
398,茨木高等学校,72.0,20
399,茨木西高等学校,45.0,20
400,茨城東高等学校,39.0,20
401,揖斐高等学校,38.0,20
402,伊吹高等学校,44.0,20
403,指宿高等学校,53.0,20
404,指宿市立指宿商業高等学校,45.0,20
405,今市工業高等学校,38.0,9
406,今市高等学校,49.0,9
407,今治北高等学校,56.0,9
408,今治北高等学校大三島分校,37.0,9
409,今治工業高等学校,40.0,9
410,今治精華高等学校,39.0,9
411,今治西高等学校,66.0,9
412,今治西高等学校伯方分校,36.0,9
413,今治南高等学校,44.0,9
414,今治明徳高等学校,38.0,9
415,今治明徳高等学校矢田分校,55.0,9
416,今宮工科高等学校,48.0,9
417,今宮高等学校,62.0,9
418,伊万里高等学校,53.0,9
419,伊万里実業高等学校商業キャンパス,45.0,9
420,伊万里実業高等学校農林キャンパス,41.0,9
421,伊予高等学校,51.0,9
422,伊予農業高等学校,44.0,9
423,入間向陽高等学校,51.0,11
424,岩井高等学校,39.0,11
425,岩泉高等学校,43.0,11
426,岩ヶ崎高等学校,45.0,11
427,いわき海星高等学校,38.0,11
428,磐城高等学校,68.0,11
429,いわき光洋高等学校,58.0,11
430,磐城桜が丘高等学校,62.0,11
431,いわき秀英高等学校,56.0,11
432,いわき総合高等学校,47.0,11
433,磐城農業高等学校,44.0,11
434,岩国工業高等学校,50.0,11
435,岩国高等学校,67.0,11
436,岩国高等学校坂上分校,37.0,11
437,岩国商業高等学校,48.0,35
438,岩国総合高等学校,48.0,35
439,岩倉高等学校,55.0,35
440,岩倉総合高等学校,48.0,35
441,伊和高等学校,38.0,35
442,岩瀬高等学校,50.0,35
443,岩瀬日本大学高等学校,60.0,35
444,岩瀬農業高等学校,38.0,35
445,磐田北高等学校,50.0,35
446,岩田高等学校,60.0,35
447,磐田西高等学校,51.0,35
448,磐田農業高等学校,44.0,35
449,磐田東高等学校,55.0,35
450,磐田南高等学校,69.0,35
451,岩槻高等学校,51.0,35
452,岩槻商業高等学校,44.0,35
453,岩槻北陵高等学校,40.0,35
454,岩津高等学校,42.0,35
455,岩手高等学校,55.0,3
456,岩手女子高等学校,48.0,3
457,岩内高等学校,46.0,3
458,岩美高等学校,39.0,3
459,岩見沢西高等学校,52.0,3
460,岩見沢農業高等学校,41.0,3
461,岩見沢東高等学校,60.0,3
462,岩見沢緑陵高等学校,49.0,3
463,岩村田高等学校,57.0,3
464,岩谷堂高等学校,44.0,3
465,因島高等学校,44.0,3
466,印旛明誠高等学校,50.0,3
467,植草学園大学附属高等学校,55.0,3
468,上田高等学校,65.0,3
469,上田染谷丘高等学校,58.0,3
470,上田千曲高等学校,47.0,3
471,上田西高等学校,56.0,3
472,上田東高等学校,52.0,3
473,上野高等学校,66.0,24
474,都立上野高等学校,61.0,24
475,上野原高等学校,44.0,24
476,上宮高等学校,65.0,24
477,上宮太子高等学校,55.0,24
478,魚津工業高等学校,43.0,24
479,魚津高等学校,65.0,24
480,浮羽究真館高等学校,48.0,24
481,浮羽工業高等学校,44.0,24
482,宇久高等学校,37.0,24
483,鶯谷高等学校,64.0,24
484,羽後高等学校,39.0,24
485,宇佐高等学校,51.0,24
486,宇佐産業科学高等学校,41.0,24
487,牛久栄進高等学校,64.0,24
488,牛久高等学校,56.0,24
489,牛津高等学校,45.0,24
490,牛深高等学校,42.0,24
491,宇治山田商業高等学校,54.0,24
492,羽水高等学校,59.0,24
493,臼杵高等学校,53.0,24
494,内子高等学校,41.0,24
495,内灘高等学校,36.0,24
496,宇都宮海星女子学院高等学校,49.0,24
497,宇都宮北高等学校,58.0,24
498,宇都宮工業高等学校,49.0,24
499,宇都宮高等学校,72.0,24
500,宇都宮商業高等学校,54.0,24
501,宇都宮女子高等学校,70.0,24
502,宇都宮清陵高等学校,49.0,24
503,宇都宮短期大学附属高等学校,69.0,24
504,宇都宮中央女子高等学校,61.0,24
505,宇都宮白楊高等学校,48.0,24
506,宇都宮東高等学校,67.0,24
507,宇都宮文星女子高等学校,59.0,24
508,内海高等学校,39.0,23
509,宇土高等学校,57.0,23
510,畝傍高等学校,69.0,23
511,宇部工業高等学校,50.0,23
512,宇部工業高等専門学校,60.0,23
513,宇部鴻城高等学校,50.0,23
514,宇部高等学校,68.0,23
515,宇部商業高等学校,49.0,23
516,宇部中央高等学校,49.0,23
517,宇部西高等学校,43.0,23
518,宇部フロンティア大学付属香川高等学校,61.0,23
519,宇美商業高等学校,51.0,23
520,浦河高等学校,46.0,23
521,浦添工業高等学校,42.0,23
522,浦添高等学校,50.0,23
523,浦添商業高等学校,39.0,23
524,浦安高等学校,41.0,23
525,浦安南高等学校,39.0,23
526,浦和明の星女子高等学校,65.0,23
527,浦和北高等学校,58.0,11
528,浦和工業高等学校,44.0,11
529,浦和高等学校,74.0,11
530,浦和商業高等学校,52.0,11
531,浦和実業学園高等学校,61.0,11
532,浦和第一女子高等学校,72.0,11
533,浦和西高等学校,67.0,11
534,浦和東高等学校,49.0,11
535,浦和ルーテル学院高等学校,57.0,11
536,浦和麗明高等学校,60.0,11
537,嬉野高等学校 嬉野校舎（総合学科キャンパス）,43.0,11
538,嬉野高等学校 塩田校舎（工業科キャンパス）,40.0,11
539,宇和高等学校,40.0,11
540,宇和島水産高等学校,36.0,11
541,宇和島東高等学校,57.0,11
542,栄光学園高等学校,67.0,11
543,頴娃高等学校,38.0,11
544,盈進高等学校,56.0,34
545,英数学館高等学校,51.0,34
546,栄徳高等学校,58.0,34
547,穎明館高等学校,47.0,34
548,英明高等学校,60.0,34
549,叡明高等学校,60.0,34
550,英理女子学院高等学校,56.0,34
551,エクセラン高等学校,36.0,34
552,枝幸高等学校,45.0,34
553,江差高等学校,49.0,34
554,荏田高等学校,52.0,34
555,愛知高等学校,38.0,34
556,江戸川学園取手高等学校,74.0,34
557,江戸川高等学校,59.0,34
558,江戸川女子高等学校,67.0,34
559,江戸崎総合高等学校,39.0,34
560,恵那高等学校,66.0,34
561,恵那農業高等学校,41.0,34
562,恵庭北高等学校,47.0,1
563,恵庭南高等学校,43.0,1
564,愛媛大学附属高等学校,61.0,1
565,海老名高等学校,61.0,1
566,江別高等学校,49.0,1
567,えりも高等学校,40.0,1
568,遠軽高等学校,45.0,1
569,園芸高等学校,40.0,1
570,都立園芸高等学校,47.0,1
571,塩山高等学校,50.0,1
572,遠別農業高等学校,39.0,1
573,AICJ高等学校,75.0,1
574,オイスカ高等学校,40.0,1
575,生浜高等学校,44.0,1
576,追分高等学校,42.0,1
577,桜蔭高等学校,70.0,1
578,桜花学園高等学校,58.0,1
579,相可高等学校,47.0,1
580,鴨沂高等学校,51.0,1
581,王寺工業高等学校,43.0,29
582,王子総合高等学校,49.0,29
583,追手門学院大手前高等学校,61.0,29
584,追手門学院高等学校,68.0,29
585,桜美林高等学校,66.0,29
586,近江兄弟社高等学校,55.0,29
587,小海高等学校,41.0,29
588,近江高等学校,58.0,29
589,青梅総合高等学校,52.0,29
590,鴎友学園女子高等学校,64.0,29
591,桜林高等学校,44.0,29
592,大麻高等学校,58.0,29
593,大網高等学校,42.0,29
594,大洗高等学校,37.0,29
595,大井高等学校,40.0,29
596,都立大泉高等学校,64.0,29
597,大泉高等学校,42.0,29
598,大泉桜高等学校,46.0,29
599,大磯高等学校,57.0,29
600,大分雄城台高等学校,58.0,44
601,大分工業高等学校,48.0,44
602,大分工業高等専門学校,67.0,44
603,大分高等学校,64.0,44
604,大分国際情報高等学校,45.0,44
605,大分商業高等学校,53.0,44
606,大分鶴崎高等学校,55.0,44
607,大分東明高等学校,65.0,44
608,大分西高等学校,62.0,44
609,大分東高等学校,41.0,44
610,大分豊府高等学校,62.0,44
611,大分舞鶴高等学校,68.0,44
612,大分南高等学校,51.0,44
613,大宇陀高等学校,37.0,44
614,大江高等学校,44.0,44
615,大川樟風高等学校,48.0,44
616,大冠高等学校,45.0,44
617,大垣工業高等学校,46.0,21
618,大柿高等学校,39.0,21
619,大垣桜高等学校,45.0,21
620,大垣商業高等学校,53.0,21
621,大垣西高等学校,54.0,21
622,大垣日本大学高等学校,63.0,21
623,大垣東高等学校,65.0,21
624,大垣南高等学校,59.0,21
625,大垣養老高等学校,46.0,21
626,大河原商業高等学校,46.0,21
627,大口高等学校,45.0,21
628,大口明光学園高等学校,57.0,21
629,大楠高等学校,39.0,21
630,大阪偕星学園高等学校,47.0,21
631,大阪学院大学高等学校,53.0,21
632,大阪学芸高等学校,64.0,21
633,大阪学芸中等教育学校 後期課程,35.0,21
634,大阪教育大学附属高等学校池田校舎,72.0,21
635,大阪教育大学附属高等学校平野校舎,69.0,27
636,大阪暁光高等学校,48.0,27
637,大阪薫英女学院高等学校,58.0,27
638,大阪高等学校,48.0,27
639,【募集停止】大阪国際大和田高等学校,67.0,27
640,【募集停止】大阪国際滝井高等学校,49.0,27
641,大阪産業大学附属高等学校,52.0,27
642,大阪商業大学高等学校,50.0,27
643,大阪商業大学堺高等学校,53.0,27
644,大阪市立生野工業高等学校,37.0,27
645,大阪市立泉尾工業高等学校,38.0,27
646,大阪市立扇町総合高等学校,48.0,27
647,大阪市立大阪ビジネスフロンティア高等学校,54.0,27
648,大阪市立工芸高等学校,55.0,27
649,大阪市立高等学校,61.0,27
650,大阪市立咲くやこの花高等学校,55.0,27
651,大阪市立住吉商業高等学校,41.0,27
652,大阪市立鶴見商業高等学校,41.0,27
653,大阪市立西高等学校,47.0,27
654,大阪市立汎愛高等学校,49.0,27
655,大阪市立東高等学校,63.0,27
656,大阪市立東淀工業高等学校,38.0,27
657,大阪市立南高等学校,59.0,27
658,大阪市立都島工業高等学校,53.0,27
659,大阪市立淀商業高等学校,43.0,27
660,大阪信愛学院高等学校,58.0,27
661,大阪女学院高等学校,67.0,27
662,大阪成蹊女子高等学校,56.0,27
663,大阪青凌高等学校,66.0,27
664,大阪体育大学浪商高等学校,55.0,27
665,大阪電気通信大学高等学校,49.0,27
666,大阪桐蔭高等学校,70.0,27
667,大阪府教育センター附属高等学校,46.0,27
668,大阪府立大学工業高等専門学校,64.0,27
669,大阪夕陽丘学園高等学校,54.0,27
670,大阪緑涼高等学校,47.0,27
671,大崎海星高等学校,40.0,27
672,都立大崎高等学校,48.0,27
673,大崎高等学校,39.0,27
674,大崎中央高等学校,38.0,27
675,大島海洋国際高等学校,48.0,27
676,大島北高等学校,37.0,27
677,大島高等学校,47.0,27
678,大島商船高等専門学校,56.0,27
679,大洲高等学校,58.0,27
680,大多喜高等学校,51.0,12
681,大竹高等学校,40.0,12
682,太田工業高等学校,42.0,12
683,太田高等学校,68.0,12
684,大田桜台高等学校,42.0,12
685,太田市立太田高等学校,50.0,12
686,太田女子高等学校,64.0,12
687,太田西山高等学校,43.0,12
688,太田第一高等学校,57.0,12
689,大谷高等学校,67.0,12
690,太田東高等学校,60.0,12
691,大多和学園 開星高等学校,51.0,12
692,大田原高等学校,61.0,12
693,大田原女子高等学校,55.0,12
694,大田高等学校,63.0,12
695,大館桂桜高等学校,45.0,5
696,大館国際情報学院高等学校,51.0,5
697,大館鳳鳴高等学校,59.0,5
698,大塚高等学校,49.0,5
699,大津高等学校,56.0,5
700,大津商業高等学校,46.0,5
701,大槌高等学校,43.0,5
702,大妻高等学校,56.0,5
703,大妻多摩高等学校,45.0,5
704,大妻中野高等学校,48.0,5
705,大妻嵐山高等学校,64.0,5
706,大津緑洋高等学校大津校舎,59.0,5
707,大津緑洋高等学校水産校舎,40.0,5
708,大津緑洋高等学校日置校舎,41.0,5
709,大津高等学校,52.0,5
710,鵬学園高等学校,50.0,37
711,鳳高等学校,64.0,37
712,大西学園高等学校,42.0,37
713,大沼高等学校,44.0,37
714,大野高等学校,39.0,37
715,大野高等学校,55.0,37
716,大野農業高等学校,43.0,37
717,大迫高等学校,39.0,37
718,大原高等学校,43.0,37
719,大船高等学校,60.0,37
720,大船渡高等学校,52.0,37
721,大船渡東高等学校,42.0,37
722,大府高等学校,54.0,37
723,大府東高等学校,48.0,37
724,大曲工業高等学校,49.0,37
725,大曲農業高等学校,45.0,5
726,大曲農業高等学校太田分校,38.0,5
727,大間高等学校,37.0,5
728,大町岳陽高等学校,60.0,5
729,大間々高等学校,42.0,5
730,大湊高等学校,44.0,5
731,大宮開成高等学校,69.0,5
732,大宮工業高等学校,45.0,5
733,大宮高等学校,75.0,5
734,大宮光陵高等学校,58.0,5
735,大宮商業高等学校,46.0,5
736,大宮東高等学校,47.0,5
737,大宮南高等学校,54.0,5
738,大宮武蔵野高等学校,47.0,5
739,雄武高等学校,40.0,5
740,大牟田北高等学校,47.0,5
741,大村工業高等学校,49.0,42
742,大村高等学校,62.0,42
743,大村城南高等学校,42.0,42
744,大森学園高等学校,58.0,42
745,大森高等学校,40.0,42
746,大山高等学校,40.0,42
747,大淀高等学校,39.0,42
748,岡崎北高等学校,65.0,42
749,岡崎工業高等学校,41.0,42
750,岡崎高等学校,72.0,42
751,岡崎商業高等学校,48.0,42
752,岡崎西高等学校,58.0,42
753,岡崎東高等学校,52.0,42
754,岡谷工業高等学校,43.0,42
755,岡谷東高等学校,42.0,42
756,岡山朝日高等学校,69.0,42
757,岡山一宮高等学校,62.0,42
758,岡山学芸館高等学校,65.0,42
759,岡山県作陽高等学校,57.0,33
760,岡山県高梁日新高等学校,37.0,33
761,岡山県美作高等学校,53.0,33
762,岡山工業高等学校,51.0,33
763,岡山高等学校,68.0,33
764,おかやま山陽高等学校,40.0,33
765,岡山商科大学附属高等学校,44.0,33
766,岡山市立岡山後楽館高等学校,44.0,33
767,岡山城東高等学校,68.0,33
768,岡山操山高等学校,64.0,33
769,岡山白陵高等学校,73.0,33
770,岡山東商業高等学校,48.0,33
771,岡山芳泉高等学校,65.0,33
772,岡山御津高等学校,39.0,33
773,岡山南高等学校,55.0,33
774,岡山理科大学附属高等学校,56.0,33
